CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.01;Receita de Venda de Bens e/ou Serviços;11237.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-53193.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-68074.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.03;Resultado Bruto;-39527.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.03;Resultado Bruto;-56837.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04;Despesas/Receitas Operacionais;-14395.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04;Despesas/Receitas Operacionais;-14127.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.01;Despesas com Vendas;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.01;Despesas com Vendas;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.02;Despesas Gerais e Administrativas;-195377.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.02;Despesas Gerais e Administrativas;-195089.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.04;Outras Receitas Operacionais;295069.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.04;Outras Receitas Operacionais;302698.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.05;Outras Despesas Operacionais;-140808.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.05;Outras Despesas Operacionais;-142344.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.06;Resultado de Equivalência Patrimonial;26721.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.06;Resultado de Equivalência Patrimonial;20608.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-53922.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-70964.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06;Resultado Financeiro;174351.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06;Resultado Financeiro;168644.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.01;Receitas Financeiras;609103.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.01;Receitas Financeiras;510956.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.02;Despesas Financeiras;-434752.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.02;Despesas Financeiras;-342312.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;120429.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;97680.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-31931.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-27898.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.01;Corrente;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.01;Corrente;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.02;Diferido;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.02;Diferido;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.09;Resultado Líquido das Operações Continuadas;88498.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.09;Resultado Líquido das Operações Continuadas;69782.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11;Lucro/Prejuízo Consolidado do Período;88498.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11;Lucro/Prejuízo Consolidado do Período;69782.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;54702.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;50724.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.02;Atribuído a Sócios Não Controladores;33796.00
17.193.806/0001-46;2010-12-31;1;CONSORCIO ALFA DE ADMINISTRACAO S.A.;4707;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.02;Atribuído a Sócios Não Controladores;19058.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.01;Receita de Venda de Bens e/ou Serviços;357979.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.01;Receita de Venda de Bens e/ou Serviços;494341.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-277642.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-391552.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.03;Resultado Bruto;80337.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.03;Resultado Bruto;102789.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04;Despesas/Receitas Operacionais;-50016.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04;Despesas/Receitas Operacionais;-74195.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.01;Despesas com Vendas;-31274.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.01;Despesas com Vendas;-38496.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.02;Despesas Gerais e Administrativas;-19857.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.02;Despesas Gerais e Administrativas;-25604.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.04;Outras Receitas Operacionais;5695.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.04;Outras Receitas Operacionais;1901.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.05;Outras Despesas Operacionais;-4580.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.05;Outras Despesas Operacionais;-11996.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;30321.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;28594.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06;Resultado Financeiro;-22395.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06;Resultado Financeiro;-12740.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.01;Receitas Financeiras;6122.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.01;Receitas Financeiras;6723.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.06.02;Despesas Financeiras;-28517.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.06.02;Despesas Financeiras;-19463.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;7926.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;15854.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-4649.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-1201.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.01;Corrente;-15215.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.01;Corrente;-3578.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.08.02;Diferido;10566.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.08.02;Diferido;2377.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.09;Resultado Líquido das Operações Continuadas;3277.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.09;Resultado Líquido das Operações Continuadas;14653.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11;Lucro/Prejuízo Consolidado do Período;3277.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11;Lucro/Prejuízo Consolidado do Período;14653.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;243.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;14356.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.11.02;Atribuído a Sócios Não Controladores;3034.00
17.245.234/0001-00;2010-12-31;3;CIA FIACAO TECIDOS CEDRO CACHOEIRA;3077;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.11.02;Atribuído a Sócios Não Controladores;297.00
17.281.106/0001-03;2010-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;19445;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.01;Receita de Venda de Bens e/ou Serviços;3270633.00
17.281.106/0001-03;2010-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;19445;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.01;Receita de Venda de Bens e/ou Serviços;3238071.00
17.281.106/0001-03;2010-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;19445;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2109260.00
17.281.106/0001-03;2010-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;19445;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2043383.00
17.281.106/0001-03;2010-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;19445;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2009-01-01;2009-12-31;3.03;Resultado Bruto;1161373.00
17.281.106/0001-03;2010-12-31;1;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;19445;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2010-01-01;2010-12-31;3.03;Resultado Bruto;1194688.00
